PharmacistID,Shift,HoursWorked,Wage,WeekStartDate
RPH003,AM,18.25,52.84,2024-12-02
RPH003,PM,14.42,52.84,2024-12-02
RPH004,AM,22.96,55.32,2024-12-02
RPH004,PM,17.18,55.32,2024-12-02
RPH005,AM,18.05,67.41,2024-12-02
RPH005,PM,16.14,67.41,2024-12-02
RPH006,AM,19.78,47.37,2024-12-02
RPH006,PM,17.36,47.37,2024-12-02
RPH007,AM,13.16,69.78,2024-12-02
RPH007,PM,16.31,69.78,2024-12-02
RPH008,AM,13.16,58.37,2024-12-02
RPH008,PM,14.96,58.37,2024-12-02
RPH009,AM,17.4,72.85,2024-12-02
RPH009,PM,17.35,72.85,2024-12-02
RPH010,AM,21.56,69.97,2024-12-02
RPH010,PM,18.09,69.97,2024-12-02
RPH011,AM,13.41,59.87,2024-12-02
RPH011,PM,14.73,59.87,2024-12-02
RPH012,AM,18.64,60.55,2024-12-02
RPH012,PM,19.31,60.55,2024-12-02
RPH013,AM,17.73,72.36,2024-12-02
RPH013,PM,19.01,72.36,2024-12-02
RPH014,AM,13.68,70.28,2024-12-02
RPH014,PM,16.25,70.28,2024-12-02
RPH015,AM,17.18,68.32,2024-12-02
RPH015,PM,16.42,68.32,2024-12-02
RPH001,AM,15.95,60.71,2024-12-09
RPH001,PM,15.35,60.71,2024-12-09
RPH002,AM,17.42,62.5,2024-12-09
RPH002,PM,17.8,62.5,2024-12-09
RPH003,AM,12.39,52.84,2024-12-09
RPH003,PM,11.84,52.84,2024-12-09
RPH004,AM,12.1,55.32,2024-12-09
RPH004,PM,10.94,55.32,2024-12-09
RPH005,AM,14.98,67.41,2024-12-09
RPH005,PM,15.69,67.41,2024-12-09
RPH006,AM,11.57,47.37,2024-12-09
RPH006,PM,12.09,47.37,2024-12-09
RPH007,AM,10.06,69.78,2024-12-09
RPH007,PM,12.81,69.78,2024-12-09
RPH008,AM,16.06,58.37,2024-12-09
RPH008,PM,18.03,58.37,2024-12-09
RPH009,AM,14.83,72.85,2024-12-09
RPH009,PM,8.0,72.85,2024-12-09
RPH010,AM,16.47,69.97,2024-12-09
RPH010,PM,13.79,69.97,2024-12-09
RPH011,AM,14.75,59.87,2024-12-09
RPH011,PM,11.16,59.87,2024-12-09
RPH012,AM,12.9,60.55,2024-12-09
RPH012,PM,12.28,60.55,2024-12-09
RPH013,AM,12.59,72.36,2024-12-09
RPH013,PM,12.88,72.36,2024-12-09
RPH014,AM,15.57,70.28,2024-12-09
RPH014,PM,11.11,70.28,2024-12-09
RPH015,AM,14.44,68.32,2024-12-09
RPH015,PM,15.17,68.32,2024-12-09
RPH001,AM,17.33,60.71,2024-12-16
RPH001,PM,15.08,60.71,2024-12-16
RPH002,AM,22.06,62.5,2024-12-16
RPH002,PM,20.53,62.5,2024-12-16
RPH003,AM,18.98,52.84,2024-12-16
RPH003,PM,18.62,52.84,2024-12-16
RPH004,AM,18.18,55.32,2024-12-16
RPH004,PM,14.81,55.32,2024-12-16
RPH005,AM,18.83,67.41,2024-12-16
RPH005,PM,18.34,67.41,2024-12-16
RPH006,AM,11.63,47.37,2024-12-16
RPH006,PM,14.42,47.37,2024-12-16
RPH007,AM,22.6,69.78,2024-12-16
RPH007,PM,22.62,69.78,2024-12-16
RPH008,AM,22.01,58.37,2024-12-16
RPH008,PM,19.3,58.37,2024-12-16
RPH009,AM,16.36,72.85,2024-12-16
RPH009,PM,14.86,72.85,2024-12-16
RPH010,AM,23.91,69.97,2024-12-16
RPH010,PM,17.91,69.97,2024-12-16
RPH011,AM,18.9,59.87,2024-12-16
RPH011,PM,21.33,59.87,2024-12-16
RPH012,AM,19.15,60.55,2024-12-16
RPH012,PM,16.91,60.55,2024-12-16
RPH013,AM,24.51,72.36,2024-12-16
RPH013,PM,19.76,72.36,2024-12-16
RPH014,AM,21.9,70.28,2024-12-16
RPH014,PM,21.11,70.28,2024-12-16
RPH015,AM,18.38,68.32,2024-12-16
RPH015,PM,15.96,68.32,2024-12-16
RPH001,AM,26.15,60.71,2024-12-23
RPH001,PM,24.71,60.71,2024-12-23
RPH002,AM,20.29,62.5,2024-12-23
RPH002,PM,17.72,62.5,2024-12-23
RPH003,AM,25.64,52.84,2024-12-23
RPH003,PM,20.04,52.84,2024-12-23
RPH004,AM,28.57,55.32,2024-12-23
RPH004,PM,28.76,55.32,2024-12-23
RPH005,AM,27.08,67.41,2024-12-23
RPH005,PM,22.2,67.41,2024-12-23
RPH006,AM,19.59,47.37,2024-12-23
RPH006,PM,15.93,47.37,2024-12-23
RPH007,AM,25.29,69.78,2024-12-23
RPH007,PM,25.38,69.78,2024-12-23
RPH008,AM,21.62,58.37,2024-12-23
RPH008,PM,19.97,58.37,2024-12-23
RPH009,AM,21.88,72.85,2024-12-23
RPH009,PM,22.39,72.85,2024-12-23
RPH010,AM,19.33,69.97,2024-12-23
RPH010,PM,17.9,69.97,2024-12-23
RPH011,AM,26.63,59.87,2024-12-23
RPH011,PM,23.45,59.87,2024-12-23
RPH012,AM,21.82,60.55,2024-12-23
RPH012,PM,19.63,60.55,2024-12-23
RPH013,AM,19.31,72.36,2024-12-23
RPH013,PM,21.06,72.36,2024-12-23
RPH014,AM,23.67,70.28,2024-12-23
RPH014,PM,21.81,70.28,2024-12-23
RPH015,AM,24.28,68.32,2024-12-23
RPH015,PM,20.22,68.32,2024-12-23
RPH001,AM,8.53,60.71,2024-12-30
RPH001,PM,10.84,60.71,2024-12-30
RPH002,AM,14.21,62.5,2024-12-30
RPH002,PM,12.37,62.5,2024-12-30
RPH003,AM,14.97,52.84,2024-12-30
RPH003,PM,13.94,52.84,2024-12-30
RPH004,AM,9.82,55.32,2024-12-30
RPH004,PM,11.46,55.32,2024-12-30
RPH005,AM,9.97,67.41,2024-12-30
RPH005,PM,12.79,67.41,2024-12-30
RPH006,AM,15.77,47.37,2024-12-30
RPH006,PM,13.88,47.37,2024-12-30
RPH007,AM,14.35,69.78,2024-12-30
RPH007,PM,13.09,69.78,2024-12-30
RPH008,AM,11.32,58.37,2024-12-30
RPH008,PM,12.07,58.37,2024-12-30
RPH009,AM,13.54,72.85,2024-12-30
RPH009,PM,10.79,72.85,2024-12-30
RPH010,AM,10.24,69.97,2024-12-30
RPH010,PM,9.48,69.97,2024-12-30
RPH011,AM,12.67,59.87,2024-12-30
RPH011,PM,12.42,59.87,2024-12-30
RPH012,AM,12.28,60.55,2024-12-30
RPH012,PM,11.12,60.55,2024-12-30
RPH013,AM,11.05,72.36,2024-12-30
RPH013,PM,9.28,72.36,2024-12-30
RPH014,AM,12.41,70.28,2024-12-30
RPH014,PM,8.64,70.28,2024-12-30
RPH015,AM,10.06,68.32,2024-12-30
RPH015,PM,10.81,68.32,2024-12-30
